0,0
0,1
0,2
0,7
0,8
0,9
0,15
0,16
0,17
0,31
0,32
0,33
0,63
0,64
0,65
0,119
0,120
0,121
0,122
0,123
0,124
0,125
0,126
0,127
0,128
0,129
0,255
0,65471
0,65472
0,65473
0,65503
0,65504
0,65505
0,65519
0,65520
0,65521
0,65527
0,65528
0,65529
0,65530
0,65531
0,65532
0,65533
0,65534
0,65535
1,0
1,1
1,2
1,7
1,8
1,9
1,15
1,16
1,17
1,31
1,32
1,33
1,63
1,64
1,65
1,119
1,120
1,121
1,122
1,123
1,124
1,125
1,126
1,127
1,128
1,129
1,65471
1,65472
1,65473
1,65503
1,65504
1,65505
1,65519
1,65520
1,65521
1,65527
1,65528
1,65529
1,65530
1,65531
1,65532
1,65533
1,65534
1,65535
2,0
2,1
2,2
2,7
2,8
2,9
2,15
2,16
2,17
2,31
2,32
2,33
2,63
2,64
2,65
2,119
2,120
2,121
2,122
2,123
2,124
2,125
2,126
2,127
2,128
2,129
2,65471
2,65472
2,65473
2,65503
2,65504
2,65505
2,65519
2,65520
2,65521
2,65527
2,65528
2,65529
2,65530
2,65531
2,65532
2,65533
2,65534
2,65535
3,0
3,1
3,2
3,7
3,8
3,9
3,15
3,16
3,17
3,31
3,32
3,33
3,63
3,64
3,65
3,119
3,120
3,121
3,122
3,123
3,124
3,125
3,126
3,127
3,128
3,129
3,65471
3,65472
3,65473
3,65503
3,65504
3,65505
3,65519
3,65520
3,65521
3,65527
3,65528
3,65529
3,65530
3,65531
3,65532
3,65533
3,65534
3,65535
4,0
4,1
4,2
4,7
4,8
4,9
4,15
4,16
4,17
4,31
4,32
4,33
4,63
4,64
4,65
4,119
4,120
4,121
4,122
4,123
4,124
4,125
4,126
4,127
4,128
4,129
4,65471
4,65472
4,65473
4,65503
4,65504
4,65505
4,65519
4,65520
4,65521
4,65527
4,65528
4,65529
4,65530
4,65531
4,65532
4,65533
4,65534
4,65535
5,0
5,1
5,2
5,7
5,8
5,9
5,15
5,16
5,17
5,31
5,32
5,33
5,63
5,64
5,65
5,119
5,120
5,121
5,122
5,123
5,124
5,125
5,126
5,127
5,128
5,129
5,65471
5,65472
5,65473
5,65503
5,65504
5,65505
5,65519
5,65520
5,65521
5,65527
5,65528
5,65529
5,65530
5,65531
5,65532
5,65533
5,65534
5,65535
6,0
6,1
6,2
6,7
6,8
6,9
6,15
6,16
6,17
6,31
6,32
6,33
6,63
6,64
6,65
6,119
6,120
6,121
6,122
6,123
6,124
6,125
6,126
6,127
6,128
6,129
6,65471
6,65472
6,65473
6,65503
6,65504
6,65505
6,65519
6,65520
6,65521
6,65527
6,65528
6,65529
6,65530
6,65531
6,65532
6,65533
6,65534
6,65535
7,0
7,1
7,2
7,7
7,8
7,9
7,15
7,16
7,17
7,31
7,32
7,33
7,63
7,64
7,65
7,119
7,120
7,121
7,122
7,123
7,124
7,125
7,126
7,127
7,128
7,129
7,65471
7,65472
7,65473
7,65503
7,65504
7,65505
7,65519
7,65520
7,65521
7,65527
7,65528
7,65529
7,65530
7,65531
7,65532
7,65533
7,65534
7,65535
8,0
8,1
8,2
8,7
8,8
8,9
8,15
8,16
8,17
8,31
8,32
8,33
8,63
8,64
8,65
8,119
8,120
8,121
8,122
8,123
8,124
8,125
8,126
8,127
8,128
8,129
8,65471
8,65472
8,65473
8,65503
8,65504
8,65505
8,65519
8,65520
8,65521
8,65527
8,65528
8,65529
8,65530
8,65531
8,65532
8,65533
8,65534
8,65535
9,0
9,1
9,2
9,7
9,8
9,9
9,15
9,16
9,17
9,31
9,32
9,33
9,63
9,64
9,65
9,119
9,120
9,121
9,122
9,123
9,124
9,125
9,126
9,127
9,128
9,129
9,65471
9,65472
9,65473
9,65503
9,65504
9,65505
9,65519
9,65520
9,65521
9,65527
9,65528
9,65529
9,65530
9,65531
9,65532
9,65533
9,65534
9,65535
10,0
10,1
10,2
10,7
10,8
10,9
10,15
10,16
10,17
10,31
10,32
10,33
10,63
10,64
10,65
10,119
10,120
10,121
10,122
10,123
10,124
10,125
10,126
10,127
10,128
10,129
10,65471
10,65472
10,65473
10,65503
10,65504
10,65505
10,65519
10,65520
10,65521
10,65527
10,65528
10,65529
10,65530
10,65531
10,65532
10,65533
10,65534
10,65535
11,0
11,1
11,2
11,7
11,8
11,9
11,15
11,16
11,17
11,31
11,32
11,33
11,63
11,64
11,65
